device_id,date,time,temperature,RH,PM2.5,lat,lon
74DA38F7C366,2023-04-29,00:00:02,25.37,100.0,30.0,25.002,121.516
74DA38F7C3C0,2023-04-29,00:00:03,25.12,100.0,27.0,25.063,121.526
74DA38F7C42E,2023-04-29,00:00:05,24.87,100.0,30.0,24.969,121.514
74DA38F21056,2023-04-29,00:00:08,27.5,100.0,7.0,22.747,121.136
74DA38F20DD8,2023-04-29,00:00:13,29.11,71.0,8.0,22.606,120.306
74DA38F20C26,2023-04-29,00:00:15,27.75,74.0,29.0,22.676,120.342
74DA38F20C6A,2023-04-29,00:00:17,26.62,100.0,37.0,22.784,120.286
74DA38F7C634,2023-04-29,00:00:17,24.37,79.0,25.0,24.941,121.336
74DA38F7C52A,2023-04-29,00:00:19,24.37,98.0,40.0,25.065,121.478
74DA38F20E0A,2023-04-29,00:00:21,27.25,80.0,30.0,22.485,120.395
74DA38F20ABE,2023-04-29,00:00:23,24.0,100.0,23.0,25.105,121.737
74DA38F20A18,2023-04-29,00:00:25,-4.0,0.0,35.0,22.903,120.181
74DA38F20A10,2023-04-29,00:00:27,26.5,100.0,20.0,22.631,120.311
74DA38F20FDA,2023-04-29,00:00:31,26.87,100.0,18.0,22.692,120.314
74DA38F20D86,2023-04-29,00:00:32,25.5,100.0,0.0,22.728,120.277
74DA38F20F4C,2023-04-29,00:00:34,25.25,85.0,16.0,25.057,121.61
74DA38F7C3F0,2023-04-29,00:00:34,25.37,100.0,44.0,25.018,121.452
74DA38F7C5E6,2023-04-29,00:00:34,23.25,100.0,6.0,25.107,121.843
74DA38F2116A,2023-04-29,00:00:38,25.5,86.0,6.0,22.85,121.092
74DA38F210B8,2023-04-29,00:00:40,27.12,100.0,26.0,22.956,120.493
74DA38F7C53E,2023-04-29,00:00:41,23.37,100.0,17.0,25.066,121.901
74DA38F7C3B2,2023-04-29,00:00:42,24.12,82.0,20.0,24.929,121.378
74DA38F7C328,2023-04-29,00:00:45,23.5,100.0,16.0,24.941,121.377
74DA38F2115E,2023-04-29,00:00:46,24.37,91.0,22.0,25.108,121.523
74DA38F20BBE,2023-04-29,00:00:49,27.25,100.0,31.0,22.589,120.325
