device_id,date,time,temperature,RH,PM2.5,lat,lon
74DA38F7C31C,2024-08-19,00:00:01,27.5,100.0,0.0,24.93,121.372
74DA38F20F4C,2024-08-19,00:00:05,30.61,78.0,5.0,25.057,121.61
74DA38F2100C,2024-08-19,00:00:11,26.12,100.0,0.0,22.615,120.3
74DA38F2113E,2024-08-19,00:00:12,26.25,100.0,0.0,22.728,120.313
74DA38F21054,2024-08-19,00:00:13,28.36,84.0,3.0,22.898,120.627
74DA38F209B2,2024-08-19,00:00:15,27.37,100.0,0.0,22.363,120.599
74DA38F20E00,2024-08-19,00:00:18,26.37,100.0,0.0,22.885,120.325
74DA38F2118E,2024-08-19,00:00:23,28.75,100.0,2.0,26.148,119.935
74DA38F2100A,2024-08-19,00:00:27,28.75,87.0,2.0,22.917,120.567
74DA38F7C42E,2024-08-19,00:00:27,27.62,100.0,0.0,24.969,121.514
74DA38F20976,2024-08-19,00:00:28,29.25,95.0,7.0,25.127,121.746
74DA38F20BE4,2024-08-19,00:00:30,27.37,100.0,4.0,24.791,120.957
74DA38F7C64C,2024-08-19,00:00:31,28.75,100.0,0.0,24.97,121.392
74DA38F20B42,2024-08-19,00:00:32,-4.0,0.0,0.0,25.154,121.731
74DA38F20D2A,2024-08-19,00:00:34,28.11,84.0,0.0,25.048,121.573
74DA38F21150,2024-08-19,00:00:35,24.12,100.0,3.0,23.109,120.703
74DA38F20D16,2024-08-19,00:00:37,29.86,100.0,5.0,25.062,121.526
74DA38F2116A,2024-08-19,00:00:37,28.61,91.0,1.0,22.85,121.092
74DA38F7C53C,2024-08-19,00:00:38,28.36,100.0,0.0,25.11,121.804
74DA38F21158,2024-08-19,00:00:39,27.0,100.0,0.0,22.679,120.306
74DA38F20CD6,2024-08-19,00:00:40,26.5,100.0,4.0,22.671,120.485
74DA38F7C60C,2024-08-19,00:00:40,28.75,89.0,5.0,25.056,121.562
74DA38F20B82,2024-08-19,00:00:44,26.5,62.0,0.0,22.847,120.465
74DA38F7C384,2024-08-19,00:00:46,28.0,100.0,9.0,24.974,121.544
74DA38F20D5C,2024-08-19,00:00:48,26.75,100.0,0.0,22.735,120.327
74DA38F7C3E2,2024-08-19,00:00:49,28.61,85.0,0.0,25.02,121.453
74DA38F21042,2024-08-19,00:00:50,26.62,100.0,0.0,22.856,120.259
74DA38F7C29C,2024-08-19,00:00:50,28.5,100.0,8.0,25.02,121.416
74DA38F20818,2024-08-19,00:00:51,28.5,93.0,22.0,24.64,121.833
74DA38F7C570,2024-08-19,00:00:54,29.36,100.0,0.0,25.239,121.63
74DA38F20A7C,2024-08-19,00:00:55,27.62,100.0,0.0,25.1,121.737
74DA38F210F0,2024-08-19,00:00:55,27.37,100.0,9.0,22.791,120.303
74DA38F7C5CE,2024-08-19,00:00:56,28.5,91.0,6.0,25.066,121.656
74DA38F20C0A,2024-08-19,00:00:58,26.62,100.0,4.0,22.603,120.392
74DA38F20D4C,2024-08-19,00:01:00,28.5,100.0,1.0,22.971,121.303
74DA38F7C616,2024-08-19,00:01:05,29.25,100.0,4.0,25.031,121.563
74DA38F7C648,2024-08-19,00:01:09,29.36,81.0,6.0,25.045,121.533
74DA38F7C464,2024-08-19,00:01:11,28.75,100.0,0.0,25.006,121.413
74DA38F20FCA,2024-08-19,00:01:13,27.37,100.0,4.0,22.636,120.291
74DA38F7C5D0,2024-08-19,00:01:14,28.0,100.0,0.0,25.102,121.777
74DA38F7C59C,2024-08-19,00:01:16,28.75,88.0,5.0,25.103,121.487
74DA38F20DE2,2024-08-19,00:01:18,29.11,100.0,4.0,22.59,120.317
74DA38F20BB6,2024-08-19,00:01:19,27.5,100.0,3.0,22.6,120.324
74DA38F20C6A,2024-08-19,00:01:19,26.75,100.0,5.0,22.784,120.286
74DA38F20EFA,2024-08-19,00:01:19,27.5,90.0,8.0,22.564,120.353
74DA38F20E44,2024-08-19,00:01:21,27.0,100.0,9.0,22.629,120.317
74DA38F21164,2024-08-19,00:01:23,26.62,87.0,2.0,23.045,121.159
74DA38F210AA,2024-08-19,00:01:25,29.11,100.0,5.0,25.089,121.503
74DA38F7C610,2024-08-19,00:01:26,28.61,100.0,7.0,25.063,121.564
74DA38F20BBE,2024-08-19,00:01:33,26.37,100.0,5.0,22.589,120.325
74DA38F21100,2024-08-19,00:01:34,27.5,79.0,1.0,22.635,120.322
74DA38F7C37C,2024-08-19,00:01:34,26.62,100.0,0.0,25.111,121.856
74DA38F209F8,2024-08-19,00:01:35,28.86,100.0,0.0,23.157,121.4
74DA38F20DD0,2024-08-19,00:01:35,26.5,100.0,0.0,22.6080258,120.3229833
74DA38F20CFC,2024-08-19,00:01:38,28.36,100.0,0.0,22.337,120.368
74DA38F2105E,2024-08-19,00:01:38,27.37,100.0,1.0,22.688,120.29
74DA38F20D70,2024-08-19,00:01:42,26.75,100.0,0.0,23.05,121.164
74DA38F7C370,2024-08-19,00:01:44,-4.0,0.0,7.0,25.036,121.534
74DA38F20B22,2024-08-19,00:01:46,26.62,100.0,0.0,22.812,120.228
74DA38ED05EA,2024-08-19,00:01:49,26.12,100.0,6.0,23.394,121.357
74DA38ED0756,2024-08-19,00:01:49,27.75,100.0,0.0,23.75,121.451
74DA38F20D6C,2024-08-19,00:01:49,27.12,100.0,0.0,22.661,120.301
74DA38F20BD0,2024-08-19,00:01:50,-4.0,0.0,3.0,22.688,120.408
74DA38F20D2E,2024-08-19,00:01:56,29.11,100.0,0.0,25.06,121.545
74DA38F20EC6,2024-08-19,00:01:58,28.5,100.0,11.0,24.521,121.832
74DA38F20EC8,2024-08-19,00:01:58,-4.0,0.0,7.0,22.583,120.334
74DA38F20DCE,2024-08-19,00:02:05,-4.0,0.0,0.0,22.608,120.311
74DA38F20A18,2024-08-19,00:02:06,-4.0,0.0,10.0,22.903,120.181
74DA38F7C566,2024-08-19,00:02:13,29.25,100.0,0.0,25.051,121.448
74DA38F20D8A,2024-08-19,00:02:18,27.37,100.0,10.0,22.606,120.337
74DA38F7C428,2024-08-19,00:02:18,28.25,100.0,4.0,25.061,121.517
74DA38F7C49E,2024-08-19,00:02:19,-4.0,0.0,8.0,24.983,121.456
74DA38F7C600,2024-08-19,00:02:19,24.0,37.0,2.0,25.07,121.586
74DA38F7C524,2024-08-19,00:02:21,27.75,100.0,10.0,25.002,121.552
74DA38F21088,2024-08-19,00:02:22,28.61,100.0,0.0,25.068,121.588
74DA38F21204,2024-08-19,00:02:23,29.0,100.0,1.0,25.062,121.451
74DA38F7C41E,2024-08-19,00:02:24,28.36,91.0,4.0,25.054,121.517
74DA38F2104E,2024-08-19,00:02:32,25.37,100.0,16.0,23.108,120.7
74DA38ED059C,2024-08-19,00:02:39,25.87,100.0,3.0,23.706,121.412
74DA38F20E1A,2024-08-19,00:02:48,24.62,100.0,4.0,23.178,120.781
74DA38F20A12,2024-08-19,00:02:49,27.62,100.0,6.0,22.709,120.302
74DA38F2090A,2024-08-19,00:02:54,27.87,100.0,0.0,22.562,120.491
74DA38F20AAE,2024-08-19,00:02:59,25.87,100.0,1.0,23.095,121.218
74DA38F7C4CC,2024-08-19,00:02:59,27.87,100.0,6.0,25.062,121.451
74DA38F7C560,2024-08-19,00:02:59,28.61,100.0,2.0,25.079,121.671
74DA38F20D8E,2024-08-19,00:03:05,28.61,100.0,5.0,22.58,120.326
74DA38F20E6E,2024-08-19,00:03:10,26.5,89.0,2.0,24.41,120.902
