device_id,date,time,temperature,RH,PM2.5,lat,lon
74DA38F21024,2026-04-03,00:00:08,19.75,100.0,0.0,24.93,121.036
74DA38F7C464,2026-04-03,00:00:13,17.62,29.0,0.0,25.006,121.413
74DA38F20AA4,2026-04-03,00:00:26,27.12,100.0,29.0,22.685,120.492
74DA38F7C30E,2026-04-03,00:00:28,19.87,100.0,6.0,24.949,121.382
74DA38F20B12,2026-04-03,00:00:31,26.75,74.0,8.0,22.91,120.716
74DA38ED05B6,2026-04-03,00:00:41,21.75,100.0,7.0,23.43,121.348
74DA38F21170,2026-04-03,00:00:42,22.25,83.0,8.0,22.779,121.087
74DA38F20E6E,2026-04-03,00:00:43,20.25,100.0,0.0,24.41,120.902
74DA38F209DE,2026-04-03,00:00:44,22.12,100.0,0.0,24.861,120.964
74DA38F209F8,2026-04-03,00:00:45,21.25,100.0,0.0,23.157,121.4
74DA38F7C37C,2026-04-03,00:00:49,17.75,100.0,0.0,25.111,121.856
74DA38F7C41E,2026-04-03,00:01:00,20.0,94.0,0.0,25.054,121.517
74DA38F7C39A,2026-04-03,00:01:01,18.62,100.0,0.0,25.002,121.414
74DA38F20FFE,2026-04-03,00:01:15,23.62,100.0,22.0,22.894,120.298
74DA38F7C59C,2026-04-03,00:01:17,20.25,96.0,9.0,25.103,121.487
74DA38F7C4CC,2026-04-03,00:01:18,18.75,100.0,7.0,25.062,121.451
74DA38F20AAA,2026-04-03,00:01:19,20.37,100.0,0.0,24.6,120.999
74DA38ED04F2,2026-04-03,00:01:20,21.37,100.0,6.0,23.468,121.496
74DA38F210F6,2026-04-03,00:01:20,23.25,100.0,8.0,22.757426,121.158891
74DA38F7C3E0,2026-04-03,00:01:21,20.25,100.0,6.0,24.987,121.43
74DA38F20A78,2026-04-03,00:01:29,20.87,100.0,7.0,22.904,121.124
74DA38F209A4,2026-04-03,00:01:31,24.75,100.0,0.0,22.702,120.572
74DA38F209A8,2026-04-03,00:01:33,-4.0,0.0,0.0,22.401,120.577
74DA38F20B80,2026-04-03,00:01:33,24.75,100.0,0.0,22.599,120.35
74DA38F20D1A,2026-04-03,00:01:39,20.37,100.0,0.0,25.078,121.541
74DA38F20E0E,2026-04-03,00:01:39,25.12,100.0,11.0,22.629,120.29
74DA38F7C560,2026-04-03,00:01:47,19.37,100.0,0.0,25.079,121.671
74DA38F7C63C,2026-04-03,00:01:48,85.25,100.0,11.0,24.998,121.425
74DA38F7C3DC,2026-04-03,00:01:49,18.5,100.0,7.0,25.003,121.539
74DA38F7C3B2,2026-04-03,00:02:02,23.62,74.0,5.0,24.929,121.378
74DA38F20B82,2026-04-03,00:02:05,-4.0,0.0,1.0,22.847,120.465
